,Unnamed: 0,project,algorithm,batch_size,confidence,builds_reqd,median_delay,testall_size
2566,2566,concerto.csv,BATCH4,4,3,36.71497584541063,2.0,1242
2567,2567,concerto.csv,BATCH4,4,4,30.35426731078905,2.0,1242
2568,2568,concerto.csv,BATCH4,4,5,28.824476650563607,2.0,1242
2569,2569,concerto.csv,BATCH4,4,6,24.718196457326894,2.0,1242
2570,2570,concerto.csv,BATCH4,4,7,26.97262479871176,2.0,1242
2571,2571,concerto.csv,BATCH4,4,8,22.785829307568434,2.0,1242
2572,2572,concerto.csv,BATCH4,4,9,22.78582930756844,2.0,1242
2573,2573,concerto.csv,BATCH4,4,10,20.209339774557165,2.0,1242
2574,2574,concerto.csv,BATCH4,4,11,17.552334943639295,2.0,1242
2575,2575,concerto.csv,BATCH4,4,12,19.484702093397747,2.0,1242
2576,2576,concerto.csv,BATCH4,4,13,15.70048309178744,2.0,1242
2577,2577,concerto.csv,BATCH4,4,14,16.988727858293075,2.0,1242
2578,2578,concerto.csv,BATCH4,4,15,16.264090177133657,2.0,1242
2579,2579,concerto.csv,BATCH4,4,16,14.734299516908212,2.0,1242
2580,2580,concerto.csv,BATCH4,4,17,12.640901771336551,2.0,1242
2581,2581,concerto.csv,BATCH4,4,18,12.47987117552335,2.0,1242
2582,2582,concerto.csv,BATCH4,4,19,12.15780998389694,2.0,1242
2583,2583,concerto.csv,BATCH4,4,20,12.801932367149758,2.0,1242
2584,2584,concerto.csv,BATCHBISECT,1,2,52.97906602254428,0.0,1242
2585,2585,concerto.csv,BATCHBISECT,1,3,36.63446054750403,0.0,1242
2586,2586,concerto.csv,BATCHBISECT,1,4,28.019323671497585,0.0,1242
2587,2587,concerto.csv,BATCHBISECT,1,5,23.91304347826087,0.0,1242
2588,2588,concerto.csv,BATCHBISECT,1,6,19.64573268921095,0.0,1242
2589,2589,concerto.csv,BATCHBISECT,1,7,17.14975845410628,0.0,1242
2590,2590,concerto.csv,BATCHBISECT,1,8,15.297906602254429,0.0,1242
2591,2591,concerto.csv,BATCHBISECT,1,9,14.3317230273752,0.0,1242
2592,2592,concerto.csv,BATCHBISECT,1,10,13.365539452495977,0.0,1242
2593,2593,concerto.csv,BATCHBISECT,1,11,12.15780998389694,0.0,1242
2594,2594,concerto.csv,BATCHBISECT,1,12,10.789049919484702,0.0,1242
2595,2595,concerto.csv,BATCHBISECT,1,13,10.7085346215781,0.0,1242
2596,2596,concerto.csv,BATCHBISECT,1,14,9.822866344605474,0.0,1242
2597,2597,concerto.csv,BATCHBISECT,1,15,9.178743961352655,0.0,1242
2598,2598,concerto.csv,BATCHBISECT,1,16,8.53462157809984,0.0,1242
2599,2599,concerto.csv,BATCHBISECT,1,17,8.61513687600644,0.0,1242
2600,2600,concerto.csv,BATCHBISECT,1,18,7.971014492753623,0.0,1242
2601,2601,concerto.csv,BATCHBISECT,1,19,8.454106280193237,0.0,1242
2602,2602,concerto.csv,BATCHBISECT,1,20,7.890499194847021,0.0,1242
2603,2603,concerto.csv,BATCHBISECT,2,2,41.38486312399356,1.0,1242
2604,2604,concerto.csv,BATCHBISECT,2,3,33.333333333333336,1.0,1242
2605,2605,concerto.csv,BATCHBISECT,2,4,28.341384863123995,1.0,1242
2606,2606,concerto.csv,BATCHBISECT,2,5,24.63768115942029,1.0,1242
2607,2607,concerto.csv,BATCHBISECT,2,6,22.78582930756844,1.0,1242
2608,2608,concerto.csv,BATCHBISECT,2,7,20.853462157809982,1.0,1242
2609,2609,concerto.csv,BATCHBISECT,2,8,19.484702093397747,1.0,1242
2610,2610,concerto.csv,BATCHBISECT,2,9,18.59903381642512,1.0,1242
2611,2611,concerto.csv,BATCHBISECT,2,10,16.908212560386474,1.0,1242
2612,2612,concerto.csv,BATCHBISECT,2,11,16.344605475040257,1.0,1242
2613,2613,concerto.csv,BATCHBISECT,2,12,15.861513687600644,1.0,1242
2614,2614,concerto.csv,BATCHBISECT,2,13,15.539452495974238,1.0,1242
2615,2615,concerto.csv,BATCHBISECT,2,14,14.65378421900161,1.0,1242
2616,2616,concerto.csv,BATCHBISECT,2,15,14.3317230273752,1.0,1242
2617,2617,concerto.csv,BATCHBISECT,2,16,14.170692431561998,1.0,1242
2618,2618,concerto.csv,BATCHBISECT,2,17,13.60708534621578,1.0,1242
2619,2619,concerto.csv,BATCHBISECT,2,18,13.20450885668277,1.0,1242
2620,2620,concerto.csv,BATCHBISECT,2,19,12.399355877616747,1.0,1242
2621,2621,concerto.csv,BATCHBISECT,2,20,12.560386473429952,1.0,1242
2622,2622,concerto.csv,BATCHBISECT,4,2,33.091787439613526,2.0,1242
2623,2623,concerto.csv,BATCHBISECT,4,3,29.790660225442835,2.0,1242
2624,2624,concerto.csv,BATCHBISECT,4,4,27.294685990338163,2.0,1242
2625,2625,concerto.csv,BATCHBISECT,4,5,25.44283413848631,2.0,1242
2626,2626,concerto.csv,BATCHBISECT,4,6,23.91304347826087,2.0,1242
2627,2627,concerto.csv,BATCHBISECT,4,7,23.42995169082125,2.0,1242
2628,2628,concerto.csv,BATCHBISECT,4,8,22.302737520128822,2.0,1242
2629,2629,concerto.csv,BATCHBISECT,4,9,22.14170692431562,2.0,1242
2630,2630,concerto.csv,BATCHBISECT,4,10,20.37037037037037,2.0,1242
2631,2631,concerto.csv,BATCHBISECT,4,11,20.28985507246377,2.0,1242
2632,2632,concerto.csv,BATCHBISECT,4,12,20.45088566827697,2.0,1242
2633,2633,concerto.csv,BATCHBISECT,4,13,19.082125603864736,2.0,1242
2634,2634,concerto.csv,BATCHBISECT,4,14,19.404186795491142,2.0,1242
2635,2635,concerto.csv,BATCHBISECT,4,15,19.00161030595813,2.0,1242
2636,2636,concerto.csv,BATCHBISECT,4,16,18.115942028985508,2.0,1242
2637,2637,concerto.csv,BATCHBISECT,4,17,17.632850241545892,2.0,1242
2638,2638,concerto.csv,BATCHBISECT,4,18,17.632850241545892,2.0,1242
2639,2639,concerto.csv,BATCHBISECT,4,19,17.310789049919485,2.0,1242
2640,2640,concerto.csv,BATCHBISECT,4,20,16.988727858293075,2.0,1242
2641,2641,concerto.csv,BATCHBISECT,8,2,29.87117552334944,4.0,1242
2642,2642,concerto.csv,BATCHBISECT,8,3,28.099838969404185,4.0,1242
2643,2643,concerto.csv,BATCHBISECT,8,4,27.375201288244767,3.0,1242
2644,2644,concerto.csv,BATCHBISECT,8,5,27.13365539452496,4.0,1242
2645,2645,concerto.csv,BATCHBISECT,8,6,27.375201288244767,4.0,1242
2646,2646,concerto.csv,BATCHBISECT,8,7,26.24798711755233,4.0,1242
2647,2647,concerto.csv,BATCHBISECT,8,8,25.44283413848631,4.0,1242
2648,2648,concerto.csv,BATCHBISECT,8,9,25.36231884057971,4.0,1242
2649,2649,concerto.csv,BATCHBISECT,8,10,25.0402576489533,4.0,1242
2650,2650,concerto.csv,BATCHBISECT,8,11,24.9597423510467,4.0,1242
2651,2651,concerto.csv,BATCHBISECT,8,12,24.9597423510467,4.0,1242
2652,2652,concerto.csv,BATCHBISECT,8,13,23.26892109500805,4.0,1242
2653,2653,concerto.csv,BATCHBISECT,8,14,23.18840579710145,4.0,1242
2654,2654,concerto.csv,BATCHBISECT,8,15,23.59098228663446,4.0,1242
2655,2655,concerto.csv,BATCHBISECT,8,16,22.463768115942027,4.0,1242
2656,2656,concerto.csv,BATCHBISECT,8,17,22.463768115942027,4.0,1242
2657,2657,concerto.csv,BATCHBISECT,8,18,21.175523349436396,4.0,1242
2658,2658,concerto.csv,BATCHBISECT,8,19,21.73913043478261,4.0,1242
2659,2659,concerto.csv,BATCHBISECT,8,20,22.061191626409016,4.0,1242
2660,2660,concerto.csv,BATCHBISECT,16,2,29.71014492753623,8.0,1242
2661,2661,concerto.csv,BATCHBISECT,16,3,29.95169082125604,8.0,1242
2662,2662,concerto.csv,BATCHBISECT,16,4,30.67632850241546,8.0,1242
2663,2663,concerto.csv,BATCHBISECT,16,5,29.388083735909824,8.0,1242
2664,2664,concerto.csv,BATCHBISECT,16,6,28.341384863123988,8.0,1242
2665,2665,concerto.csv,BATCHBISECT,16,7,28.5829307568438,8.0,1242
2666,2666,concerto.csv,BATCHBISECT,16,8,28.5024154589372,8.0,1242
2667,2667,concerto.csv,BATCHBISECT,16,9,27.77777777777778,8.0,1242
2668,2668,concerto.csv,BATCHBISECT,16,10,29.22705314009662,8.0,1242
2669,2669,concerto.csv,BATCHBISECT,16,11,28.019323671497585,8.0,1242
2670,2670,concerto.csv,BATCHBISECT,16,12,27.69726247987117,8.0,1242
2671,2671,concerto.csv,BATCHBISECT,16,13,26.89210950080515,8.0,1242
2672,2672,concerto.csv,BATCHBISECT,16,14,26.97262479871176,8.0,1242
2673,2673,concerto.csv,BATCHBISECT,16,15,27.85829307568438,8.0,1242
2674,2674,concerto.csv,BATCHBISECT,16,16,28.18035426731079,8.0,1242
2675,2675,concerto.csv,BATCHBISECT,16,17,27.938808373590984,8.0,1242
2676,2676,concerto.csv,BATCHBISECT,16,18,27.69726247987117,8.0,1242
2677,2677,concerto.csv,BATCHBISECT,16,19,25.68438003220612,8.0,1242
2678,2678,concerto.csv,BATCHBISECT,16,20,26.006441223832528,8.0,1242
2679,2679,concerto.csv,BATCHSTOP4,4,2,32.608695652173914,2.0,1242
2680,2680,concerto.csv,BATCHSTOP4,4,3,29.30756843800322,2.0,1242
2681,2681,concerto.csv,BATCHSTOP4,4,4,27.13365539452496,2.0,1242
2682,2682,concerto.csv,BATCHSTOP4,4,5,24.9597423510467,2.0,1242
2683,2683,concerto.csv,BATCHSTOP4,4,6,23.42995169082125,2.0,1242
2684,2684,concerto.csv,BATCHSTOP4,4,7,22.78582930756844,2.0,1242
2685,2685,concerto.csv,BATCHSTOP4,4,8,22.14170692431562,2.0,1242
2686,2686,concerto.csv,BATCHSTOP4,4,9,21.81964573268921,2.0,1242
2687,2687,concerto.csv,BATCHSTOP4,4,10,19.88727858293076,2.0,1242
2688,2688,concerto.csv,BATCHSTOP4,4,11,19.80676328502416,2.0,1242
2689,2689,concerto.csv,BATCHSTOP4,4,12,20.128824476650564,2.0,1242
2690,2690,concerto.csv,BATCHSTOP4,4,13,18.59903381642512,2.0,1242
2691,2691,concerto.csv,BATCHSTOP4,4,14,18.92109500805153,2.0,1242
2692,2692,concerto.csv,BATCHSTOP4,4,15,18.51851851851852,2.0,1242
2693,2693,concerto.csv,BATCHSTOP4,4,16,17.632850241545892,2.0,1242
2694,2694,concerto.csv,BATCHSTOP4,4,17,17.14975845410628,2.0,1242
2695,2695,concerto.csv,BATCHSTOP4,4,18,17.310789049919485,2.0,1242
2696,2696,concerto.csv,BATCHSTOP4,4,19,16.988727858293075,2.0,1242
2697,2697,concerto.csv,BATCHSTOP4,4,20,16.666666666666668,2.0,1242
2698,2698,concerto.csv,BATCHSTOP4,8,2,29.388083735909824,4.0,1242
2699,2699,concerto.csv,BATCHSTOP4,8,3,27.77777777777778,4.0,1242
2700,2700,concerto.csv,BATCHSTOP4,8,4,27.05314009661836,3.0,1242
2701,2701,concerto.csv,BATCHSTOP4,8,5,27.13365539452496,4.0,1242
2702,2702,concerto.csv,BATCHSTOP4,8,6,27.21417069243156,4.0,1242
2703,2703,concerto.csv,BATCHSTOP4,8,7,26.08695652173913,4.0,1242
2704,2704,concerto.csv,BATCHSTOP4,8,8,24.79871175523349,4.0,1242
2705,2705,concerto.csv,BATCHSTOP4,8,9,25.201288244766506,4.0,1242
2706,2706,concerto.csv,BATCHSTOP4,8,10,24.87922705314009,4.0,1242
2707,2707,concerto.csv,BATCHSTOP4,8,11,24.79871175523349,4.0,1242
2708,2708,concerto.csv,BATCHSTOP4,8,12,24.476650563607084,4.0,1242
2709,2709,concerto.csv,BATCHSTOP4,8,13,23.26892109500805,4.0,1242
2710,2710,concerto.csv,BATCHSTOP4,8,14,22.86634460547504,4.0,1242
2711,2711,concerto.csv,BATCHSTOP4,8,15,23.42995169082125,4.0,1242
2712,2712,concerto.csv,BATCHSTOP4,8,16,22.302737520128822,4.0,1242
2713,2713,concerto.csv,BATCHSTOP4,8,17,22.463768115942027,4.0,1242
2714,2714,concerto.csv,BATCHSTOP4,8,18,20.69243156199678,4.0,1242
2715,2715,concerto.csv,BATCHSTOP4,8,19,21.256038647342997,4.0,1242
2716,2716,concerto.csv,BATCHSTOP4,8,20,21.73913043478261,4.0,1242
2717,2717,concerto.csv,BATCHSTOP4,16,2,29.388083735909824,8.0,1242
2718,2718,concerto.csv,BATCHSTOP4,16,3,29.468599033816425,8.0,1242
2719,2719,concerto.csv,BATCHSTOP4,16,4,30.35426731078905,8.0,1242
2720,2720,concerto.csv,BATCHSTOP4,16,5,29.22705314009662,8.0,1242
2721,2721,concerto.csv,BATCHSTOP4,16,6,27.536231884057973,8.0,1242
2722,2722,concerto.csv,BATCHSTOP4,16,7,28.099838969404185,8.0,1242
2723,2723,concerto.csv,BATCHSTOP4,16,8,28.341384863123995,8.0,1242
2724,2724,concerto.csv,BATCHSTOP4,16,9,27.77777777777778,8.0,1242
2725,2725,concerto.csv,BATCHSTOP4,16,10,28.743961352657006,8.0,1242
2726,2726,concerto.csv,BATCHSTOP4,16,11,27.69726247987117,8.0,1242
2727,2727,concerto.csv,BATCHSTOP4,16,12,27.21417069243156,8.0,1242
2728,2728,concerto.csv,BATCHSTOP4,16,13,26.570048309178745,8.0,1242
2729,2729,concerto.csv,BATCHSTOP4,16,14,26.32850241545894,8.0,1242
2730,2730,concerto.csv,BATCHSTOP4,16,15,27.21417069243156,8.0,1242
2731,2731,concerto.csv,BATCHSTOP4,16,16,27.21417069243156,8.0,1242
2732,2732,concerto.csv,BATCHSTOP4,16,17,27.616747181964573,8.0,1242
2733,2733,concerto.csv,BATCHSTOP4,16,18,26.89210950080515,8.0,1242
2734,2734,concerto.csv,BATCHSTOP4,16,19,25.36231884057971,8.0,1242
2735,2735,concerto.csv,BATCHSTOP4,16,20,25.36231884057971,8.0,1242
2736,2736,sufia.csv,BATCH4,4,2,49.591503267973856,2.0,1224
2737,2737,sufia.csv,BATCH4,4,3,41.01307189542484,2.0,1224
2738,2738,sufia.csv,BATCH4,4,4,37.25490196078432,2.0,1224
2739,2739,sufia.csv,BATCH4,4,5,35.70261437908497,2.0,1224
2740,2740,sufia.csv,BATCH4,4,6,29.49346405228758,2.0,1224
2741,2741,sufia.csv,BATCH4,4,7,30.88235294117647,2.0,1224
2742,2742,sufia.csv,BATCH4,4,8,25.735294117647054,2.0,1224
2743,2743,sufia.csv,BATCH4,4,9,28.10457516339869,2.0,1224
2744,2744,sufia.csv,BATCH4,4,10,25.5718954248366,2.0,1224
2745,2745,sufia.csv,BATCH4,4,11,22.140522875816995,2.0,1224
2746,2746,sufia.csv,BATCH4,4,12,24.264705882352946,2.0,1224
2747,2747,sufia.csv,BATCH4,4,13,21.405228758169933,2.0,1224
2748,2748,sufia.csv,BATCH4,4,14,20.424836601307188,2.0,1224
2749,2749,sufia.csv,BATCH4,4,15,15.359477124183009,2.0,1224
2750,2750,sufia.csv,BATCH4,4,16,19.77124183006536,2.0,1224
2751,2751,sufia.csv,BATCH4,4,17,19.526143790849677,2.0,1224
2752,2752,sufia.csv,BATCH4,4,18,16.748366013071895,2.0,1224
2753,2753,sufia.csv,BATCH4,4,19,16.258169934640524,2.0,1224
2754,2754,sufia.csv,BATCH4,4,20,16.258169934640524,2.0,1224
2755,2755,sufia.csv,BATCHBISECT,1,2,53.51307189542484,0.0,1224
2756,2756,sufia.csv,BATCHBISECT,1,3,37.826797385620914,0.0,1224
2757,2757,sufia.csv,BATCHBISECT,1,4,29.166666666666668,0.0,1224
2758,2758,sufia.csv,BATCHBISECT,1,5,24.4281045751634,0.0,1224
2759,2759,sufia.csv,BATCHBISECT,1,6,20.50653594771242,0.0,1224
2760,2760,sufia.csv,BATCHBISECT,1,7,17.973856209150327,0.0,1224
2761,2761,sufia.csv,BATCHBISECT,1,8,16.094771241830067,0.0,1224
2762,2762,sufia.csv,BATCHBISECT,1,9,14.869281045751634,0.0,1224
2763,2763,sufia.csv,BATCHBISECT,1,10,13.970588235294118,0.0,1224
2764,2764,sufia.csv,BATCHBISECT,1,11,13.562091503267974,0.0,1224
2765,2765,sufia.csv,BATCHBISECT,1,12,11.356209150326798,0.0,1224
2766,2766,sufia.csv,BATCHBISECT,1,13,11.029411764705882,0.0,1224
2767,2767,sufia.csv,BATCHBISECT,1,14,11.029411764705882,0.0,1224
2768,2768,sufia.csv,BATCHBISECT,1,15,9.88562091503268,0.0,1224
2769,2769,sufia.csv,BATCHBISECT,1,16,9.967320261437909,0.0,1224
2770,2770,sufia.csv,BATCHBISECT,1,17,8.905228758169935,1.0,1224
2771,2771,sufia.csv,BATCHBISECT,1,18,8.49673202614379,1.0,1224
2772,2772,sufia.csv,BATCHBISECT,1,19,8.660130718954248,1.0,1224
2773,2773,sufia.csv,BATCHBISECT,1,20,8.169934640522875,1.0,1224
2774,2774,sufia.csv,BATCHBISECT,2,2,42.810457516339866,1.0,1224
2775,2775,sufia.csv,BATCHBISECT,2,3,34.88562091503268,1.0,1224
2776,2776,sufia.csv,BATCHBISECT,2,4,30.637254901960784,1.0,1224
2777,2777,sufia.csv,BATCHBISECT,2,5,26.633986928104576,1.0,1224
2778,2778,sufia.csv,BATCHBISECT,2,6,24.101307189542485,1.0,1224
2779,2779,sufia.csv,BATCHBISECT,2,7,22.875816993464053,1.0,1224
2780,2780,sufia.csv,BATCHBISECT,2,8,21.405228758169933,1.0,1224
2781,2781,sufia.csv,BATCHBISECT,2,9,20.91503267973856,1.0,1224
2782,2782,sufia.csv,BATCHBISECT,2,10,19.607843137254903,1.0,1224
2783,2783,sufia.csv,BATCHBISECT,2,11,17.72875816993464,1.0,1224
2784,2784,sufia.csv,BATCHBISECT,2,12,17.483660130718953,1.0,1224
2785,2785,sufia.csv,BATCHBISECT,2,13,16.584967320261438,1.0,1224
2786,2786,sufia.csv,BATCHBISECT,2,14,16.91176470588235,1.0,1224
2787,2787,sufia.csv,BATCHBISECT,2,15,16.33986928104575,1.0,1224
2788,2788,sufia.csv,BATCHBISECT,2,16,15.68627450980392,1.0,1224
2789,2789,sufia.csv,BATCHBISECT,2,17,14.624183006535947,1.0,1224
2790,2790,sufia.csv,BATCHBISECT,2,18,15.27777777777778,1.0,1224
2791,2791,sufia.csv,BATCHBISECT,2,19,14.869281045751634,1.0,1224
2792,2792,sufia.csv,BATCHBISECT,2,20,14.379084967320262,1.0,1224
2793,2793,sufia.csv,BATCHBISECT,4,2,34.55882352941177,2.0,1224
2794,2794,sufia.csv,BATCHBISECT,4,3,31.37254901960785,2.0,1224
2795,2795,sufia.csv,BATCHBISECT,4,4,29.90196078431373,2.0,1224
2796,2796,sufia.csv,BATCHBISECT,4,5,28.83986928104575,2.0,1224
2797,2797,sufia.csv,BATCHBISECT,4,6,26.062091503267972,2.0,1224
2798,2798,sufia.csv,BATCHBISECT,4,7,26.1437908496732,2.0,1224
2799,2799,sufia.csv,BATCHBISECT,4,8,24.101307189542485,2.0,1224
2800,2800,sufia.csv,BATCHBISECT,4,9,23.8562091503268,2.0,1224
2801,2801,sufia.csv,BATCHBISECT,4,10,22.95751633986928,2.0,1224
2802,2802,sufia.csv,BATCHBISECT,4,11,21.97712418300653,2.0,1224
2803,2803,sufia.csv,BATCHBISECT,4,12,22.30392156862745,2.0,1224
2804,2804,sufia.csv,BATCHBISECT,4,13,21.73202614379085,2.0,1224
2805,2805,sufia.csv,BATCHBISECT,4,14,21.24183006535948,2.0,1224
2806,2806,sufia.csv,BATCHBISECT,4,15,19.77124183006536,2.0,1224
2807,2807,sufia.csv,BATCHBISECT,4,16,20.58823529411765,2.0,1224
2808,2808,sufia.csv,BATCHBISECT,4,17,20.669934640522875,2.0,1224
2809,2809,sufia.csv,BATCHBISECT,4,18,19.852941176470587,2.0,1224
2810,2810,sufia.csv,BATCHBISECT,4,19,19.362745098039216,2.0,1224
2811,2811,sufia.csv,BATCHBISECT,4,20,19.362745098039216,2.0,1224
2812,2812,sufia.csv,BATCHBISECT,8,2,31.535947712418302,4.0,1224
2813,2813,sufia.csv,BATCHBISECT,8,3,29.65686274509804,4.0,1224
2814,2814,sufia.csv,BATCHBISECT,8,4,29.65686274509804,3.0,1224
2815,2815,sufia.csv,BATCHBISECT,8,5,29.08496732026144,4.0,1224
2816,2816,sufia.csv,BATCHBISECT,8,6,27.53267973856209,4.0,1224
2817,2817,sufia.csv,BATCHBISECT,8,7,27.77777777777778,4.0,1224
2818,2818,sufia.csv,BATCHBISECT,8,8,27.205882352941178,4.0,1224
2819,2819,sufia.csv,BATCHBISECT,8,9,27.61437908496732,4.0,1224
2820,2820,sufia.csv,BATCHBISECT,8,10,26.30718954248366,4.0,1224
2821,2821,sufia.csv,BATCHBISECT,8,11,25.326797385620917,4.0,1224
2822,2822,sufia.csv,BATCHBISECT,8,12,25.326797385620917,4.0,1224
2823,2823,sufia.csv,BATCHBISECT,8,13,25.5718954248366,4.0,1224
2824,2824,sufia.csv,BATCHBISECT,8,14,25.0,4.0,1224
2825,2825,sufia.csv,BATCHBISECT,8,15,24.4281045751634,4.0,1224
2826,2826,sufia.csv,BATCHBISECT,8,16,24.836601307189543,4.0,1224
2827,2827,sufia.csv,BATCHBISECT,8,17,25.245098039215687,4.0,1224
2828,2828,sufia.csv,BATCHBISECT,8,18,25.0,4.0,1224
2829,2829,sufia.csv,BATCHBISECT,8,19,24.67320261437909,4.0,1224
2830,2830,sufia.csv,BATCHBISECT,8,20,23.937908496732025,4.0,1224
2831,2831,sufia.csv,BATCHBISECT,16,2,31.781045751633982,8.0,1224
2832,2832,sufia.csv,BATCHBISECT,16,3,32.6797385620915,8.0,1224
2833,2833,sufia.csv,BATCHBISECT,16,4,32.59803921568628,8.0,1224
2834,2834,sufia.csv,BATCHBISECT,16,5,32.59803921568628,8.0,1224
2835,2835,sufia.csv,BATCHBISECT,16,6,31.37254901960784,8.0,1224
2836,2836,sufia.csv,BATCHBISECT,16,7,31.781045751633982,8.0,1224
2837,2837,sufia.csv,BATCHBISECT,16,8,31.862745098039216,8.0,1224
2838,2838,sufia.csv,BATCHBISECT,16,9,32.84313725490196,8.0,1224
2839,2839,sufia.csv,BATCHBISECT,16,10,31.535947712418302,8.0,1224
2840,2840,sufia.csv,BATCHBISECT,16,11,31.781045751633982,8.0,1224
2841,2841,sufia.csv,BATCHBISECT,16,12,30.80065359477124,8.0,1224
2842,2842,sufia.csv,BATCHBISECT,16,13,31.209150326797385,8.0,1224
2843,2843,sufia.csv,BATCHBISECT,16,14,29.57516339869281,8.0,1224
2844,2844,sufia.csv,BATCHBISECT,16,15,30.637254901960784,8.0,1224
2845,2845,sufia.csv,BATCHBISECT,16,16,30.473856209150327,8.0,1224
2846,2846,sufia.csv,BATCHBISECT,16,17,29.90196078431373,8.0,1224
2847,2847,sufia.csv,BATCHBISECT,16,18,29.08496732026144,8.0,1224
2848,2848,sufia.csv,BATCHBISECT,16,19,31.12745098039216,8.0,1224
2849,2849,sufia.csv,BATCHBISECT,16,20,31.944444444444443,8.0,1224
2850,2850,sufia.csv,BATCHSTOP4,4,2,33.251633986928105,2.0,1224
2851,2851,sufia.csv,BATCHSTOP4,4,3,29.90196078431373,2.0,1224
2852,2852,sufia.csv,BATCHSTOP4,4,4,28.758169934640524,2.0,1224
2853,2853,sufia.csv,BATCHSTOP4,4,5,27.859477124183005,2.0,1224
2854,2854,sufia.csv,BATCHSTOP4,4,6,24.91830065359477,2.0,1224
2855,2855,sufia.csv,BATCHSTOP4,4,7,24.67320261437909,2.0,1224
2856,2856,sufia.csv,BATCHSTOP4,4,8,23.12091503267974,2.0,1224
2857,2857,sufia.csv,BATCHSTOP4,4,9,22.54901960784314,2.0,1224
2858,2858,sufia.csv,BATCHSTOP4,4,10,21.97712418300653,2.0,1224
2859,2859,sufia.csv,BATCHSTOP4,4,11,20.83333333333333,2.0,1224
2860,2860,sufia.csv,BATCHSTOP4,4,12,20.99673202614379,2.0,1224
2861,2861,sufia.csv,BATCHSTOP4,4,13,20.751633986928105,2.0,1224
2862,2862,sufia.csv,BATCHSTOP4,4,14,20.098039215686278,2.0,1224
2863,2863,sufia.csv,BATCHSTOP4,4,15,18.62745098039216,2.0,1224
2864,2864,sufia.csv,BATCHSTOP4,4,16,19.444444444444443,2.0,1224
2865,2865,sufia.csv,BATCHSTOP4,4,17,19.526143790849677,2.0,1224
2866,2866,sufia.csv,BATCHSTOP4,4,18,18.709150326797385,2.0,1224
2867,2867,sufia.csv,BATCHSTOP4,4,19,18.21895424836601,2.0,1224
2868,2868,sufia.csv,BATCHSTOP4,4,20,18.21895424836601,2.0,1224
2869,2869,sufia.csv,BATCHSTOP4,8,2,30.55555555555556,4.0,1224
2870,2870,sufia.csv,BATCHSTOP4,8,3,28.51307189542484,4.0,1224
2871,2871,sufia.csv,BATCHSTOP4,8,4,28.34967320261438,3.0,1224
2872,2872,sufia.csv,BATCHSTOP4,8,5,28.431372549019606,4.0,1224
2873,2873,sufia.csv,BATCHSTOP4,8,6,26.715686274509803,4.0,1224
2874,2874,sufia.csv,BATCHSTOP4,8,7,26.797385620915037,4.0,1224
2875,2875,sufia.csv,BATCHSTOP4,8,8,26.062091503267972,4.0,1224
2876,2876,sufia.csv,BATCHSTOP4,8,9,26.797385620915037,4.0,1224
2877,2877,sufia.csv,BATCHSTOP4,8,10,25.49019607843137,4.0,1224
2878,2878,sufia.csv,BATCHSTOP4,8,11,24.50980392156863,4.0,1224
2879,2879,sufia.csv,BATCHSTOP4,8,12,24.34640522875817,4.0,1224
2880,2880,sufia.csv,BATCHSTOP4,8,13,24.591503267973856,4.0,1224
2881,2881,sufia.csv,BATCHSTOP4,8,14,24.01960784313725,4.0,1224
2882,2882,sufia.csv,BATCHSTOP4,8,15,23.61111111111111,4.0,1224
2883,2883,sufia.csv,BATCHSTOP4,8,16,23.8562091503268,4.0,1224
2884,2884,sufia.csv,BATCHSTOP4,8,17,24.4281045751634,4.0,1224
2885,2885,sufia.csv,BATCHSTOP4,8,18,24.18300653594771,4.0,1224
2886,2886,sufia.csv,BATCHSTOP4,8,19,23.529411764705884,4.0,1224
2887,2887,sufia.csv,BATCHSTOP4,8,20,22.95751633986928,4.0,1224
2888,2888,sufia.csv,BATCHSTOP4,16,2,30.473856209150327,8.0,1224
2889,2889,sufia.csv,BATCHSTOP4,16,3,31.535947712418302,8.0,1224
2890,2890,sufia.csv,BATCHSTOP4,16,4,31.454248366013072,8.0,1224
2891,2891,sufia.csv,BATCHSTOP4,16,5,31.29084967320261,8.0,1224
2892,2892,sufia.csv,BATCHSTOP4,16,6,30.22875816993464,8.0,1224
2893,2893,sufia.csv,BATCHSTOP4,16,7,30.473856209150327,8.0,1224
2894,2894,sufia.csv,BATCHSTOP4,16,8,30.71895424836601,8.0,1224
2895,2895,sufia.csv,BATCHSTOP4,16,9,31.699346405228763,8.0,1224
2896,2896,sufia.csv,BATCHSTOP4,16,10,30.392156862745097,8.0,1224
2897,2897,sufia.csv,BATCHSTOP4,16,11,30.637254901960784,8.0,1224
2898,2898,sufia.csv,BATCHSTOP4,16,12,29.820261437908496,8.0,1224
2899,2899,sufia.csv,BATCHSTOP4,16,13,30.22875816993464,8.0,1224
2900,2900,sufia.csv,BATCHSTOP4,16,14,28.10457516339869,8.0,1224
2901,2901,sufia.csv,BATCHSTOP4,16,15,29.49346405228758,8.0,1224
2902,2902,sufia.csv,BATCHSTOP4,16,16,29.330065359477125,8.0,1224
2903,2903,sufia.csv,BATCHSTOP4,16,17,28.594771241830067,8.0,1224
2904,2904,sufia.csv,BATCHSTOP4,16,18,27.61437908496732,8.0,1224
2905,2905,sufia.csv,BATCHSTOP4,16,19,29.820261437908496,8.0,1224
